mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
3.491716408729553,0.6973906877777886,0.00136873722076416,2.886114756080281e-05,identity,100,"(50, 20, 10)","{'activation': 'identity', 'alpha': 100, 'hidden_layer_sizes': (50, 20, 10)}",-1376257.1837434538,-1502813.987741984,-1669619.6749987383,-1477983.3434904648,-1795610.444841243,-1532365.5214702196,-1489908.7099854134,-1440996.248145148,-1466063.7058878199,-1514759.8210794309,-1526637.8641383918,114396.62393481955,148
3.900402545928955,0.9081391224551153,0.001381826400756836,5.46160713356404e-06,identity,10,"(50, 20, 10)","{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (50, 20, 10)}",-1376247.4244493733,-1502822.3315844557,-1669623.6856205764,-1477974.8681905018,-1795659.47432631,-1532370.250489615,-1489893.918750559,-1440993.869357859,-1466064.19566653,-1514757.865661234,-1526640.7884097013,114410.79416589063,149
3.7793750524520875,0.6741685143076925,0.001534438133239746,0.000330364907811152,identity,1.0,"(50, 20, 10)","{'activation': 'identity', 'alpha': 1.0, 'hidden_layer_sizes': (50, 20, 10)}",-1376246.4076710446,-1502823.167339223,-1669624.086971593,-1477974.0208666313,-1795664.3856109101,-1532370.5787966012,-1489892.4400232302,-1440993.6353603466,-1466064.2468159497,-1514757.6692257212,-1526641.063868125,114412.21742355217,150
3.869192051887512,0.9311996002649847,0.0019121408462524415,0.001071269805530928,identity,0.1,"(50, 20, 10)","{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (50, 20, 10)}",-1376246.286285021,-1502823.2509275826,-1669624.1271127868,-1477973.9361354336,-1795664.8767950414,-1532370.6280021516,-1489892.2922637626,-1440993.6120094145,-1466064.251955387,-1514757.6495697282,-1526641.0911056309,114412.36242741968,151
3.7771020412445067,0.9041170072275846,0.0013981342315673828,4.9994141879391695e-05,identity,0.01,"(50, 20, 10)","{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (50, 20, 10)}",-1376246.2737345386,-1502823.2592865464,-1669624.1311269708,-1477973.9276623246,-1795664.9259139926,-1532370.6329242971,-1489892.277488958,-1440993.6096748158,-1466064.2524695774,-1514757.6476040005,-1526641.0937886022,114412.3769820058,152
3.8090822219848635,0.6568893040350205,0.0014173746109008788,0.00010707210627795853,identity,0.001,"(50, 20, 10)","{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (50, 20, 10)}",-1376246.2724768776,-1502823.2601224445,-1669624.1315283899,-1477973.9268150134,-1795664.9308258933,-1532370.633416527,-1489892.2760114893,-1440993.6094413602,-1466064.252520999,-1514757.647407426,-1526641.0940566421,114412.37843780854,153
3.71160306930542,0.9352655616276969,0.0017037630081176759,0.0009269530906868456,identity,0.0001,"(50, 20, 10)","{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 20, 10)}",-1376246.272351087,-1502823.260206034,-1669624.1315685317,-1477973.9267302826,-1795664.9313170833,-1532370.6334657508,-1489892.2758637427,-1440993.6094180148,-1466064.2525261408,-1514757.647387769,-1526641.0940834437,114412.378583392,154
5.314626288414002,0.9086852996599906,0.00474858283996582,0.0037848361573948096,identity,100,"(50, 50)","{'activation': 'identity', 'alpha': 100, 'hidden_layer_sizes': (50, 50)}",-1369366.0934329643,-1501554.374334794,-1668957.08029515,-1477876.5682971233,-1799463.6392123897,-1544489.3351546566,-1489149.0161817651,-1440628.8802878333,-1464164.668870578,-1514839.3037576715,-1527048.8959824925,116443.96457081565,155
5.358300089836121,1.3932565230492622,0.0020498037338256836,0.00015857668494476663,identity,10,"(50, 50)","{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (50, 50)}",-1369301.484381022,-1501597.5239615382,-1668972.4468535064,-1477826.0736868153,-1799780.8467951901,-1544626.6897836474,-1489066.7105610734,-1440609.5519639733,-1464170.896053322,-1514808.5540991703,-1527076.0778139257,116536.15860326367,156
5.311140465736389,0.957121943244147,0.002658224105834961,0.0014479879558958327,identity,1.0,"(50, 50)","{'activation': 'identity', 'alpha': 1.0, 'hidden_layer_sizes': (50, 50)}",-1369295.0095879936,-1501601.8858459971,-1668974.0109470594,-1477821.0196208237,-1799812.723362743,-1544640.5685159233,-1489058.4841994045,-1440607.6277714532,-1464171.5401446123,-1514805.4907703758,-1527078.8360766384,116545.42104155259,157
5.300948548316955,1.0188136316946788,0.0033786535263061524,0.002165843077876867,identity,0.1,"(50, 50)","{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (50, 50)}",-1369294.3619698926,-1501602.322507167,-1668974.1676329195,-1477820.5141684387,-1799815.912584542,-1544641.9578507098,-1489057.6583923781,-1440607.435439538,-1464171.6047701281,-1514805.1845457137,-1527079.1119861428,116546.34782284583,158
5.399766373634338,1.400492625015815,0.002599358558654785,0.0012571475373824494,identity,0.01,"(50, 50)","{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (50, 50)}",-1369294.2972066945,-1501602.366178015,-1668974.1833042728,-1477820.4636227426,-1799816.2315223794,-1544642.0967988402,-1489057.5760025375,-1440607.4162072204,-1464171.6112348454,-1514805.1539243306,-1527079.139600188,116546.44049909146,159
5.283990812301636,0.8924197820756347,0.003050422668457031,0.0021036049630710142,identity,0.001,"(50, 50)","{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50)}",-1369294.2907303611,-1501602.3705451472,-1668974.1848714359,-1477820.458568168,-1799816.2634163196,-1544642.1106937998,-1489057.5677635558,-1440607.4142839974,-1464171.6118813385,-1514805.1508622034,-1527079.1423616325,116546.44976675931,160
5.198720645904541,0.8430762078852118,0.002057456970214844,0.00026728277816245264,identity,0.0001,"(50, 50)","{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50)}",-1369294.2900827273,-1501602.3709818604,-1668974.1850281523,-1477820.4580627105,-1799816.2666057153,-1544642.1120832972,-1489057.5669396573,-1440607.414091675,-1464171.6119459884,-1514805.1505559906,-1527079.1426377776,116546.4506935266,161
4.6070239543914795,1.3109302995749508,0.0011105298995971679,5.7213052627939085e-05,identity,100,"(20, 50)","{'activation': 'identity', 'alpha': 100, 'hidden_layer_sizes': (20, 50)}",-1366810.8021072787,-1502401.5118696012,-1670530.2655847291,-1482947.5808982088,-1818399.0312762905,-1529781.7544068692,-1481255.898401463,-1440484.1574568956,-1464183.0654789102,-1518473.7998957124,-1527526.7867375962,121376.17280334509,162
4.708371520042419,1.0387766512028143,0.0013628005981445312,0.0006592356748558087,identity,10,"(20, 50)","{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (20, 50)}",-1366749.1472628121,-1502432.468350533,-1670547.0136715316,-1482910.578825237,-1818702.7455450953,-1529788.3586655809,-1481183.5354057585,-1440471.236743068,-1464192.5930464023,-1518445.3899944627,-1527542.3067510482,121463.2349164254,163
4.56639552116394,1.1845124910842253,0.0010959148406982423,7.981291180766173e-06,identity,1.0,"(20, 50)","{'activation': 'identity', 'alpha': 1.0, 'hidden_layer_sizes': (20, 50)}",-1366742.968151751,-1502435.591941863,-1670548.7047125811,-1482906.8807540461,-1818733.1984280301,-1529789.0340804558,-1481176.297177956,-1440469.9498628923,-1464193.560913277,-1518442.5528094135,-1527543.8738832267,121471.96383854348,164
4.691330552101135,1.2803119599038923,0.0024274587631225586,0.0023715033584923956,identity,0.1,"(20, 50)","{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (20, 50)}",-1366742.3501040612,-1502435.9045821717,-1670548.8739797221,-1482906.5109684754,-1818736.2445329376,-1529789.101772328,-1481175.5733362148,-1440469.8212274655,-1464193.6578520443,-1518442.2691293417,-1527544.0307484763,121472.83695836795,165
4.697584724426269,1.3255481281069734,0.0014664411544799804,0.0009289604282457121,identity,0.01,"(20, 50)","{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (20, 50)}",-1366742.2882979263,-1502435.935849016,-1670548.8909080676,-1482906.4739901342,-1818736.5491515966,-1529789.1085430188,-1481175.5009518508,-1440469.808364449,-1464193.6675474427,-1518442.240761719,-1527544.0464365222,121472.92427262707,166
4.442025876045227,0.9029722063232424,0.0013858795166015625,0.0007317061049806659,identity,0.001,"(20, 50)","{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (20, 50)}",-1366742.282117299,-1502435.9389757283,-1670548.8926009182,-1482906.4702923023,-1818736.579613544,-1529789.1092201031,-1481175.4937134124,-1440469.8070781527,-1464193.6685169977,-1518442.2379249611,-1527544.048005342,121472.93300407572,167
4.601044178009033,0.9943312557121008,0.0020177364349365234,0.002617369876943188,identity,0.0001,"(20, 50)","{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 50)}",-1366742.2814992361,-1502435.9392884006,-1670548.8927702035,-1482906.4699225193,-1818736.5826597398,-1529789.109287812,-1481175.4929895687,-1440469.8069495235,-1464193.6686139537,-1518442.237641285,-1527544.0481622242,121472.93387722081,168
4.472619104385376,0.8357534827407717,0.0024748802185058593,0.000273086709537065,identity,100,"(20, 50, 50)","{'activation': 'identity', 'alpha': 100, 'hidden_layer_sizes': (20, 50, 50)}",-1370100.1487061314,-1503790.9859095358,-1672853.2294331251,-1478740.4284353578,-1792248.5383911566,-1557004.7011728303,-1478167.314156994,-1440623.073549996,-1466188.6172272542,-1524368.4293678028,-1528408.5466350184,115562.17188075275,169
4.410828924179077,0.6822516083333426,0.004313063621520996,0.0031520633952060732,identity,10,"(20, 50, 50)","{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (20, 50, 50)}",-1370085.6315515472,-1503798.7578283057,-1672853.8532326627,-1478730.0384351753,-1792301.1047192966,-1557039.438423605,-1478155.8589126086,-1440618.7910793298,-1466192.3986640282,-1524373.858277577,-1528414.9731124137,115577.98201513536,170
4.393097281455994,0.6735255043042758,0.0025123119354248046,0.00027285235523742397,identity,1.0,"(20, 50, 50)","{'activation': 'identity', 'alpha': 1.0, 'hidden_layer_sizes': (20, 50, 50)}",-1370084.1789699062,-1503799.536760224,-1672853.9169038404,-1478728.9995206194,-1792306.3670162002,-1557042.9404978107,-1478154.713607317,-1440618.3628790458,-1466192.7778926478,-1524374.4027118704,-1528415.619675948,115579.56526393128,171
4.400609612464905,0.8056510088228411,0.0036409378051757814,0.002315741000576019,identity,0.1,"(20, 50, 50)","{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (20, 50, 50)}",-1370084.0337030215,-1503799.6146706792,-1672853.923283929,-1478728.895630544,-1792306.8932965458,-1557043.2906611958,-1478154.599082317,-1440618.3200594625,-1466192.8158263618,-1524374.4571706364,-1528415.6843384695,115579.72360154477,172
4.541540598869323,0.46462688562472554,0.0033551931381225588,0.002906001198909007,identity,0.01,"(20, 50, 50)","{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (20, 50, 50)}",-1370084.0191762454,-1503799.6224618973,-1672853.9239220675,-1478728.88524155,-1792306.9459250837,-1557043.325677111,-1478154.5876298721,-1440618.315777509,-1466192.8196198414,-1524374.462616666,-1528415.6908047842,115579.73943543319,173
4.416176295280456,0.700982122634307,0.002808809280395508,0.0012509657037347549,identity,0.001,"(20, 50, 50)","{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (20, 50, 50)}",-1370084.0177235669,-1503799.6232410206,-1672853.9239858824,-1478728.8842026507,-1792306.9511879436,-1557043.329178698,-1478154.586484628,-1440618.3153493132,-1466192.8199991907,-1524374.4631612704,-1528415.6914514164,115579.74101882354,174
4.445803761482239,0.5305245361534278,0.002577376365661621,0.00037841089138331723,identity,0.0001,"(20, 50, 50)","{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 50, 50)}",-1370084.0175782994,-1503799.623318933,-1672853.9239922639,-1478728.884098761,-1792306.9517142295,-1557043.3295288566,-1478154.5863701035,-1440618.3153064938,-1466192.8200371256,-1524374.4632157313,-1528415.6915160797,115579.74117716249,175
4.040765261650085,1.2174805716194197,0.001621413230895996,0.0010398515566011086,identity,100,"(10, 20, 50)","{'activation': 'identity', 'alpha': 100, 'hidden_layer_sizes': (10, 20, 50)}",-1377056.5103368808,-1506271.4567338359,-1675394.8146298805,-1479173.6492578739,-1792538.691499721,-1550848.7255240176,-1484017.526322819,-1441523.9448957958,-1463531.4945199585,-1520430.0516784568,-1529078.686539924,114665.82616291232,176
4.061613702774048,1.2778260614304877,0.001602005958557129,0.0009431776675379099,identity,10,"(10, 20, 50)","{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (10, 20, 50)}",-1377043.8271583016,-1506278.202697557,-1675397.523169439,-1479165.21559919,-1792584.7439857183,-1550880.5301431671,-1483998.4025658546,-1441520.3697090235,-1463532.716281162,-1520422.8022306752,-1529082.4333540087,114680.28122529305,177
4.155524659156799,1.6132436654005902,0.0012413740158081054,1.1256816501955686e-05,identity,1.0,"(10, 20, 50)","{'activation': 'identity', 'alpha': 1.0, 'hidden_layer_sizes': (10, 20, 50)}",-1377042.5585363228,-1506278.8787845683,-1675397.7954752722,-1479164.3698198346,-1792589.3643993353,-1550883.7184073722,-1483996.0010278125,-1441520.0126820724,-1463532.8394343543,-1520422.0776275462,-1529082.7616194491,114681.74987819929,178
4.2053111553192135,1.617628649835992,0.0012438535690307618,1.6197888751366424e-05,identity,0.1,"(10, 20, 50)","{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (10, 20, 50)}",-1377042.431671082,-1506278.9464081954,-1675397.8227148782,-1479164.285241091,-1792589.8264872304,-1550884.0373846495,-1483995.78281385,-1441519.9769843963,-1463532.8517594351,-1520422.0051706329,-1529082.7966635441,114681.89589568494,179
3.9592737674713137,1.1615752186193986,0.0016058683395385742,0.0008218688490995552,identity,0.01,"(10, 20, 50)","{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (10, 20, 50)}",-1377042.4189845275,-1506278.953170707,-1675397.8254389288,-1479164.276783209,-1792589.872696484,-1550884.069283662,-1483995.7636914493,-1441519.9734146788,-1463532.8529920406,-1520421.9979249754,-1529082.8004380665,114681.91039146543,180
4.117107772827149,1.1777431551346205,0.0012387752532958985,5.811547620930048e-06,identity,0.001,"(10, 20, 50)","{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (10, 20, 50)}",-1377042.4177158717,-1506278.9538469599,-1675397.8257113348,-1479164.2759374203,-1792589.877317414,-1550884.0724735756,-1483995.7617793733,-1441519.9730577078,-1463532.8531153023,-1520421.9972004096,-1529082.8008155369,114681.91184103844,181
4.1135578632354735,1.6818992365968966,0.001660609245300293,0.0009803938113397683,identity,0.0001,"(10, 20, 50)","{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 20, 50)}",-1377042.417589006,-1506278.9539145853,-1675397.8257385758,-1479164.2758528413,-1792589.877779508,-1550884.0727925673,-1483995.7615881665,-1441519.9730220102,-1463532.853127629,-1520421.9971279532,-1529082.8008532845,114681.91198599602,182
3.912906265258789,0.7683889088115016,0.0014432668685913086,0.00017384449730102307,identity,100,"(20, 20, 50)","{'activation': 'identity', 'alpha': 100, 'hidden_layer_sizes': (20, 20, 50)}",-1369497.2796491585,-1505691.3516322,-1669924.7264911626,-1490498.6429887516,-1800325.4059796976,-1547755.7338813946,-1477215.2462494369,-1449533.12996524,-1474978.6231562705,-1517337.7348613266,-1530275.787485464,115468.81951468575,183
3.952416253089905,0.8242995395496253,0.0014180421829223632,0.00011011113962304323,identity,10,"(20, 20, 50)","{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (20, 20, 50)}",-1369488.0819443555,-1505696.9903745921,-1669927.725337984,-1490494.555283991,-1800370.5756107345,-1547769.0418220472,-1477202.3864190811,-1449534.2965579345,-1474983.8884879274,-1517340.1615831354,-1530280.7703421782,115481.47935649511,184
3.7604700088500977,0.528959272347746,0.0016827344894409179,0.000890773900406388,identity,1.0,"(20, 20, 50)","{'activation': 'identity', 'alpha': 1.0, 'hidden_layer_sizes': (20, 20, 50)}",-1369487.1611132964,-1505697.55533628,-1669928.02573568,-1490494.1502399114,-1800375.14744313,-1547770.375202238,-1477201.0998293976,-1449534.4140158833,-1474984.4160471458,-1517340.405500928,-1530281.275046389,115482.75821368583,185
3.8126477003097534,0.7273177994090586,0.0017740726470947266,0.0008556514233062672,identity,0.1,"(20, 20, 50)","{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (20, 20, 50)}",-1369487.0690131586,-1505697.611836612,-1669928.0557806385,-1490494.1097366451,-1800375.6046728247,-1547770.5085662422,-1477200.9711642577,-1449534.42576953,-1474984.4688130163,-1517340.429905314,-1530281.325525824,115482.88611299466,186
3.8605037212371824,0.6029620947493798,0.0017824649810791015,0.001058219915522591,identity,0.01,"(20, 20, 50)","{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (20, 20, 50)}",-1369487.0598029816,-1505697.6174866783,-1669928.058785186,-1490494.1056863305,-1800375.650396258,-1547770.521902902,-1477200.9582976818,-1449534.4269449736,-1474984.4740897026,-1517340.4323458788,-1530281.3305738573,115482.89890306043,187
3.8447505235671997,0.6477165375771979,0.0014452695846557616,0.00013047163262079237,identity,0.001,"(20, 20, 50)","{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (20, 20, 50)}",-1369487.0588819617,-1505697.6180516854,-1669928.059085641,-1490494.1052812992,-1800375.6549686054,-1547770.523236571,-1477200.9570110238,-1449534.4270625182,-1474984.4746173723,-1517340.4325899365,-1530281.3310786616,115482.90018206826,188
3.8083096742630005,0.5041023981725778,0.0021134138107299803,0.002104228943779066,identity,0.0001,"(20, 20, 50)","{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 20, 50)}",-1369487.05878986,-1505697.618108186,-1669928.0591156872,-1490494.1052407958,-1800375.6554258405,-1547770.523369938,-1477200.9568823576,-1449534.427074273,-1474984.4746701391,-1517340.4326143423,-1530281.3311291419,115482.9003099692,189
3.4054500102996825,0.6076154853526449,0.001514577865600586,3.703112581354581e-05,identity,100,"(50, 20, 20)","{'activation': 'identity', 'alpha': 100, 'hidden_layer_sizes': (50, 20, 20)}",-1374698.952577933,-1513647.4792268514,-1676044.8729828482,-1485661.9842403422,-1801075.7968220701,-1539689.9735187818,-1500115.5657057266,-1440320.5310059867,-1473037.9628094025,-1515565.8225753491,-1531985.8941465293,115587.99073302395,190
3.3191271305084227,0.9551336160606307,0.0019475936889648438,0.0013091890249045562,identity,10,"(50, 20, 20)","{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (50, 20, 20)}",-1374688.838387336,-1513656.2185989863,-1676050.581110297,-1485657.098926052,-1801117.575496988,-1539703.9575886875,-1500103.775190554,-1440316.8764092585,-1473039.385236257,-1515560.987984593,-1531989.529492901,115600.5662216146,191
3.376733088493347,0.8616452197520036,0.0019308090209960937,0.0009337630105052717,identity,1.0,"(50, 20, 20)","{'activation': 'identity', 'alpha': 1.0, 'hidden_layer_sizes': (50, 20, 20)}",-1374687.8271752822,-1513657.0934283293,-1676051.152905632,-1485656.611912096,-1801121.7550157993,-1539705.3579838132,-1500102.5967025855,-1440316.51103963,-1473039.528416008,-1515560.5046320036,-1531989.8939211178,115601.82414597894,192
3.297447395324707,0.6585380440347057,0.0019912242889404295,0.0010507112071981844,identity,0.1,"(50, 20, 20)","{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (50, 20, 20)}",-1374687.7260539643,-1513657.180920144,-1676051.2100950638,-1485656.5632267164,-1801122.1729843777,-1539705.498043077,-1500102.4788580057,-1440316.474503562,-1473039.5427433858,-1515560.4562978158,-1531989.9303726112,115601.94994252332,193
3.3511016368865967,0.8996375722044513,0.0017848491668701171,0.000781865758827389,identity,0.01,"(50, 20, 20)","{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (50, 20, 20)}",-1374687.7159418308,-1513657.189669415,-1676051.215814106,-1485656.5583583391,-1801122.2147814026,-1539705.5120492007,-1500102.4670735905,-1440316.4708499645,-1473039.5441762174,-1515560.4514644078,-1531989.9340178475,115601.96252221888,194
3.3030401706695556,0.6311080805152206,0.002339339256286621,0.0016201232128115542,identity,0.001,"(50, 20, 20)","{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (50, 20, 20)}",-1374687.7149306175,-1513657.1905443424,-1676051.2163860113,-1485656.557871503,-1801122.2189611073,-1539705.5134498149,-1500102.4658951496,-1440316.4704846048,-1473039.5443195016,-1515560.450981067,-1531989.934382372,115601.96378018899,195
3.5271400213241577,1.0605154403662012,0.0015075922012329102,1.075637779103529e-05,identity,0.0001,"(50, 20, 20)","{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 20, 20)}",-1374687.7148294966,-1513657.190631835,-1676051.2164432018,-1485656.5578228198,-1801122.2193790772,-1539705.5135898765,-1500102.4657773054,-1440316.470448069,-1473039.54433383,-1515560.4509327332,-1531989.9344188245,115601.96390598577,196
